Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-5.19
Mod-5ranked_unsupervised_1.pdb,-5.11
Mod-5ranked_unsupervised_2.pdb,-5.15
Mod-5ranked_unsupervised_3.pdb,-5.1
Mod-5ranked_unsupervised_4.pdb,-5.17
