Model,PROCHECK
Mod-2best_supervised_0.pdb,92.8|6.4|0.0|0.8
Mod-2best_supervised_1.pdb,93.4|5.8|0.3|0.6
Mod-2best_supervised_2.pdb,91.4|6.9|0.8|0.8
Mod-2best_supervised_3.pdb,92.3|6.4|1.1|0.3
Mod-2best_supervised_4.pdb,93.1|6.6|0.0|0.3
