Model,PROCHECK
ranked_0.pdb,92.3|7.0|0.0|0.7
ranked_1.pdb,90.1|9.2|0.0|0.7
ranked_2.pdb,90.8|7.7|0.7|0.7
ranked_3.pdb,91.5|7.7|0.0|0.7
ranked_4.pdb,91.5|7.7|0.0|0.7
