Model,PROSA
Mod-2best_unsupervised_0.pdb,-7.24
Mod-2best_unsupervised_1.pdb,-7.33
Mod-2best_unsupervised_2.pdb,-7.26
Mod-2best_unsupervised_3.pdb,-7.22
Mod-2best_unsupervised_4.pdb,-7.21
