Model,PROSA
Mod-2best_unsupervised_0.pdb,-7.05
Mod-2best_unsupervised_1.pdb,-7.27
Mod-2best_unsupervised_2.pdb,-7.06
Mod-2best_unsupervised_3.pdb,-7.05
Mod-2best_unsupervised_4.pdb,-7.15
