Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-4.19
Mod-5ranked_unsupervised_1.pdb,-4.23
Mod-5ranked_unsupervised_2.pdb,-4.31
Mod-5ranked_unsupervised_3.pdb,-4.28
Mod-5ranked_unsupervised_4.pdb,-4.36
