Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,99.4|0.6|0.0|0.0
Mod-5ranked_unsupervised_1.pdb,99.4|0.6|0.0|0.0
Mod-5ranked_unsupervised_2.pdb,99.4|0.6|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,99.4|0.6|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,99.4|0.6|0.0|0.0
