Model,PROSA
Mod-2best_supervised_0.pdb,-8.61
Mod-2best_supervised_1.pdb,-8.61
Mod-2best_supervised_2.pdb,-8.8
Mod-2best_supervised_3.pdb,-8.59
Mod-2best_supervised_4.pdb,-9.02
