Model,PROCHECK
ranked_0.pdb,99.3|0.7|0.0|0.0
ranked_1.pdb,99.3|0.7|0.0|0.0
ranked_2.pdb,99.3|0.7|0.0|0.0
ranked_3.pdb,100.0|0.0|0.0|0.0
ranked_4.pdb,99.3|0.7|0.0|0.0
