Model,PROCHECK
Mod-2best_unsupervised_0.pdb,89.1|9.8|1.1|0.0
Mod-2best_unsupervised_1.pdb,92.9|6.8|0.4|0.0
Mod-2best_unsupervised_2.pdb,90.2|9.0|0.4|0.4
Mod-2best_unsupervised_3.pdb,91.7|7.9|0.4|0.0
Mod-2best_unsupervised_4.pdb,92.1|7.1|0.8|0.0
