Model,PROSA
Mod-2best_unsupervised_0.pdb,-10.6
Mod-2best_unsupervised_1.pdb,-10.69
Mod-2best_unsupervised_2.pdb,-10.69
Mod-2best_unsupervised_3.pdb,-10.5
Mod-2best_unsupervised_4.pdb,-10.59
