Model,PROSA
Mod-2best_unsupervised_0.pdb,-5.79
Mod-2best_unsupervised_1.pdb,-5.8
Mod-2best_unsupervised_2.pdb,-5.91
Mod-2best_unsupervised_3.pdb,-5.93
Mod-2best_unsupervised_4.pdb,-5.87
