Model,PROCHECK
ranked_0.pdb,86.5|13.5|0.0|0.0
ranked_1.pdb,90.6|8.6|0.8|0.0
ranked_2.pdb,88.0|11.7|0.4|0.0
ranked_3.pdb,91.0|8.6|0.4|0.0
ranked_4.pdb,86.1|13.2|0.8|0.0
