Model,PROCHECK
Mod-2best_supervised_0.pdb,98.5|1.5|0.0|0.0
Mod-2best_supervised_1.pdb,93.9|6.1|0.0|0.0
Mod-2best_supervised_2.pdb,95.5|4.5|0.0|0.0
Mod-2best_supervised_3.pdb,95.5|4.5|0.0|0.0
Mod-2best_supervised_4.pdb,97.0|3.0|0.0|0.0
