Model,PROSA
Mod-2best_unsupervised_0.pdb,-5.95
Mod-2best_unsupervised_1.pdb,-5.78
Mod-2best_unsupervised_2.pdb,-5.86
Mod-2best_unsupervised_3.pdb,-5.84
Mod-2best_unsupervised_4.pdb,-5.89
