Model,PROSA
Mod-2best_supervised_0.pdb,-8.58
Mod-2best_supervised_1.pdb,-8.61
Mod-2best_supervised_2.pdb,-8.61
Mod-2best_supervised_3.pdb,-8.56
Mod-2best_supervised_4.pdb,-8.49
