Model,PROSA
Mod-2best_supervised_0.pdb,-6.96
Mod-2best_supervised_1.pdb,-6.94
Mod-2best_supervised_2.pdb,-6.93
Mod-2best_supervised_3.pdb,-7.01
Mod-2best_supervised_4.pdb,-6.64
