Model,PROCHECK
Mod-2best_unsupervised_0.pdb,98.5|1.5|0.0|0.0
Mod-2best_unsupervised_1.pdb,96.2|3.8|0.0|0.0
Mod-2best_unsupervised_2.pdb,100.0|0.0|0.0|0.0
Mod-2best_unsupervised_3.pdb,97.7|1.5|0.0|0.8
Mod-2best_unsupervised_4.pdb,98.5|1.5|0.0|0.0
