Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-6.42
Mod-5ranked_unsupervised_1.pdb,-6.19
Mod-5ranked_unsupervised_2.pdb,-6.13
Mod-5ranked_unsupervised_3.pdb,-6.26
Mod-5ranked_unsupervised_4.pdb,-6.46
