Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-5.95
Mod-5ranked_unsupervised_1.pdb,-5.95
Mod-5ranked_unsupervised_2.pdb,-5.85
Mod-5ranked_unsupervised_3.pdb,-6.15
Mod-5ranked_unsupervised_4.pdb,-5.88
