Model,PROCHECK
Mod-2best_unsupervised_0.pdb,94.3|3.3|1.6|0.8
Mod-2best_unsupervised_1.pdb,95.9|3.3|0.8|0.0
Mod-2best_unsupervised_2.pdb,97.6|1.6|0.0|0.8
Mod-2best_unsupervised_3.pdb,93.5|5.7|0.8|0.0
Mod-2best_unsupervised_4.pdb,95.1|4.1|0.0|0.8
