Model,PROCHECK
Mod-2best_supervised_0.pdb,89.8|9.3|0.0|0.9
Mod-2best_supervised_1.pdb,85.2|13.9|0.9|0.0
Mod-2best_supervised_2.pdb,89.8|10.2|0.0|0.0
Mod-2best_supervised_3.pdb,88.0|11.1|0.9|0.0
Mod-2best_supervised_4.pdb,88.0|11.1|0.0|0.9
