Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-4.69
Mod-5ranked_unsupervised_1.pdb,-4.68
Mod-5ranked_unsupervised_2.pdb,-4.62
Mod-5ranked_unsupervised_3.pdb,-4.69
Mod-5ranked_unsupervised_4.pdb,-4.72
