Model,PROCHECK
ranked_0.pdb,81.8|16.7|1.5|0.0
ranked_1.pdb,81.1|15.9|3.0|0.0
ranked_2.pdb,81.1|16.7|2.3|0.0
ranked_3.pdb,81.1|18.2|0.0|0.8
ranked_4.pdb,78.0|20.5|0.8|0.8
