Model,PROSA
Mod-2best_supervised_0.pdb,-3.66
Mod-2best_supervised_1.pdb,-3.61
Mod-2best_supervised_2.pdb,-3.55
Mod-2best_supervised_3.pdb,-3.59
Mod-2best_supervised_4.pdb,-3.75
