Model,PROCHECK
ranked_0.pdb,94.2|5.8|0.0|0.0
ranked_1.pdb,94.2|5.8|0.0|0.0
ranked_2.pdb,94.2|4.3|1.4|0.0
ranked_3.pdb,94.2|5.8|0.0|0.0
ranked_4.pdb,94.2|5.8|0.0|0.0
