Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,88.6|9.6|0.9|0.9
Mod-5ranked_unsupervised_1.pdb,92.1|7.0|0.9|0.0
Mod-5ranked_unsupervised_2.pdb,90.4|8.8|0.9|0.0
Mod-5ranked_unsupervised_3.pdb,91.2|7.0|0.9|0.9
Mod-5ranked_unsupervised_4.pdb,90.4|8.8|0.9|0.0
