Model,PROCHECK
ranked_0.pdb,93.4|6.6|0.0|0.0
ranked_1.pdb,95.2|4.8|0.0|0.0
ranked_2.pdb,93.4|6.6|0.0|0.0
ranked_3.pdb,85.0|14.4|0.0|0.6
ranked_4.pdb,82.6|15.6|1.2|0.6
