Model,PROCHECK
Mod-2best_supervised_0.pdb,96.8|2.5|0.6|0.0
Mod-2best_supervised_1.pdb,99.4|0.6|0.0|0.0
Mod-2best_supervised_2.pdb,97.5|1.9|0.0|0.6
Mod-2best_supervised_3.pdb,97.5|2.5|0.0|0.0
Mod-2best_supervised_4.pdb,98.1|1.9|0.0|0.0
