Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,95.4|4.2|0.0|0.4
Mod-5ranked_unsupervised_1.pdb,95.4|4.2|0.0|0.4
Mod-5ranked_unsupervised_2.pdb,95.4|3.8|0.4|0.4
Mod-5ranked_unsupervised_3.pdb,95.0|4.2|0.4|0.4
Mod-5ranked_unsupervised_4.pdb,95.8|3.8|0.0|0.4
