Model,PROCHECK
Mod-2best_unsupervised_0.pdb,90.4|7.9|1.8|0.0
Mod-2best_unsupervised_1.pdb,92.1|7.0|0.9|0.0
Mod-2best_unsupervised_2.pdb,92.1|7.0|0.9|0.0
Mod-2best_unsupervised_3.pdb,92.1|6.1|0.9|0.9
Mod-2best_unsupervised_4.pdb,93.9|6.1|0.0|0.0
