Model,PROCHECK
Mod-2best_supervised_0.pdb,95.4|4.6|0.0|0.0
Mod-2best_supervised_1.pdb,95.4|4.6|0.0|0.0
Mod-2best_supervised_2.pdb,96.3|3.7|0.0|0.0
Mod-2best_supervised_3.pdb,95.9|4.1|0.0|0.0
Mod-2best_supervised_4.pdb,95.4|4.6|0.0|0.0
