Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-7.78
Mod-5ranked_unsupervised_1.pdb,-8.08
Mod-5ranked_unsupervised_2.pdb,-7.72
Mod-5ranked_unsupervised_3.pdb,-7.73
Mod-5ranked_unsupervised_4.pdb,-7.8
