Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-3.07
Mod-5ranked_unsupervised_1.pdb,-2.11
Mod-5ranked_unsupervised_2.pdb,-2.3
Mod-5ranked_unsupervised_3.pdb,-2.08
Mod-5ranked_unsupervised_4.pdb,-2.01
