Model,PROSA
Mod-2best_unsupervised_0.pdb,-4.9
Mod-2best_unsupervised_1.pdb,-4.87
Mod-2best_unsupervised_2.pdb,-5
Mod-2best_unsupervised_3.pdb,-4.95
Mod-2best_unsupervised_4.pdb,-5.01
