Model,PROSA
Mod-2best_unsupervised_0.pdb,-5.85
Mod-2best_unsupervised_1.pdb,-5.77
Mod-2best_unsupervised_2.pdb,-5.71
Mod-2best_unsupervised_3.pdb,-5.79
Mod-2best_unsupervised_4.pdb,-5.79
