Model,PROCHECK
ranked_0.pdb,93.5|5.6|0.9|0.0
ranked_1.pdb,94.4|4.6|0.9|0.0
ranked_2.pdb,91.7|7.4|0.9|0.0
ranked_3.pdb,93.5|5.6|0.9|0.0
ranked_4.pdb,90.7|9.3|0.0|0.0
