Model,PROSA
Mod-2best_supervised_0.pdb,-4.92
Mod-2best_supervised_1.pdb,-4.91
Mod-2best_supervised_2.pdb,-4.99
Mod-2best_supervised_3.pdb,-5.15
Mod-2best_supervised_4.pdb,-4.93
