Model,PROSA
Mod-2best_supervised_0.pdb,-2.97
Mod-2best_supervised_1.pdb,-3.3
Mod-2best_supervised_2.pdb,-3.06
Mod-2best_supervised_3.pdb,-2.92
Mod-2best_supervised_4.pdb,-3.05
