Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-8.64
Mod-5ranked_unsupervised_1.pdb,-8.29
Mod-5ranked_unsupervised_2.pdb,-8.53
Mod-5ranked_unsupervised_3.pdb,-8.56
Mod-5ranked_unsupervised_4.pdb,-8.47
