Model,PROCHECK
Mod-2best_supervised_0.pdb,94.3|4.1|0.8|0.8
Mod-2best_supervised_1.pdb,95.1|4.9|0.0|0.0
Mod-2best_supervised_2.pdb,95.9|3.3|0.0|0.8
Mod-2best_supervised_3.pdb,95.9|4.1|0.0|0.0
Mod-2best_supervised_4.pdb,96.7|2.4|0.0|0.8
