Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,94.4|4.9|0.0|0.7
Mod-5ranked_unsupervised_1.pdb,93.0|6.3|0.0|0.7
Mod-5ranked_unsupervised_2.pdb,93.7|5.6|0.0|0.7
Mod-5ranked_unsupervised_3.pdb,92.3|6.3|0.0|1.4
Mod-5ranked_unsupervised_4.pdb,91.5|7.7|0.0|0.7
