Model,PROCHECK
Mod-2best_unsupervised_0.pdb,94.6|4.2|1.2|0.0
Mod-2best_unsupervised_1.pdb,95.8|4.2|0.0|0.0
Mod-2best_unsupervised_2.pdb,94.0|6.0|0.0|0.0
Mod-2best_unsupervised_3.pdb,94.0|6.0|0.0|0.0
Mod-2best_unsupervised_4.pdb,96.4|3.6|0.0|0.0
