Model,PROSA
Mod-2best_unsupervised_0.pdb,-6.86
Mod-2best_unsupervised_1.pdb,-6.94
Mod-2best_unsupervised_2.pdb,-6.96
Mod-2best_unsupervised_3.pdb,-7
Mod-2best_unsupervised_4.pdb,-6.85
