Model,PROCHECK
ranked_0.pdb,91.8|8.2|0.0|0.0
ranked_1.pdb,93.2|6.1|0.7|0.0
ranked_2.pdb,93.2|6.8|0.0|0.0
ranked_3.pdb,92.5|6.8|0.0|0.7
ranked_4.pdb,92.5|7.5|0.0|0.0
