Model,PROCHECK
ranked_0.pdb,97.3|2.2|0.5|0.0
ranked_1.pdb,96.8|2.7|0.5|0.0
ranked_2.pdb,96.8|2.7|0.5|0.0
ranked_3.pdb,96.8|2.7|0.5|0.0
ranked_4.pdb,96.8|2.7|0.5|0.0
